"","last name","first name","two letter state abbreviation","Number of commemorative bills receiving action beyond committee","Number of commemorative bills receiving action in committee","Number of commemorative bills sponsored by this senator","Number of commemorative bills becoming law","Number of commemorative bills passing Senate","Number of substantive bills receiving action beyond committee","Number of substantive bills receiving action in committee","Number of substantive bills sponsored by this senator","Number of substantive bills becoming law","Number of substantive bills passing Senate","Number of SS bills receiving action beyond committee","Number of SS bills receiving action in committee","Number of substantive and significant (SS) bills sponsored by this senator","Number of SS bills becoming law","Number of SS bills passing Senate","congress","Observation number order based on scraping congress.gov","ID","yearcongStart","dem","majority","yearStart","female","Black","latinx","percent_vote","1st-dimension DW-NOMINATE score","chair","subchair","currterms","stateLeg","state_leg X squire index","majLeader","minLeader","votepct squared","totalSponsored","Total number of bills receiving action in committee","Total number of bills receiving action beyond committee","totalSenate","totalLaw","legeffictive","lagged legislative effectiveness score","distrance from legislative median in DW-NOMINATE","powrcmte","freshman","seniority squared","distance from majority party median dwnom1","number of members in state congressional delegation","Benchmark score based on majority, seniority, chairs","1 = Below, 2 = Meets, 3 = Exceeds"
"1088","Nunn","Sam","GA",0,0,0,0,0,11,14,19,0,10,3,3,3,1,3,103,1101,14108,1992,1,1,1972,0,0,0,100,-0.174999997019768,1,1,11,1,0.140000000596046,0,0,10000,22,17,14,13,1,2.24757027626038,3.32549071311951,0.0420000031590462,1,0,121,0.147842109203339,11,2.25090336799622,2
"1089","Packwood","Bob","OR",0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,103,1102,12107,1992,0,0,1968,0,0,0,52,0.068000003695488,0,0,13,1,0.232999995350838,0,0,2704,6,1,0,0,0,0.0661918893456459,0.543628990650177,0.284999996423721,1,0,169,0.390842109918594,5,0.742782354354858,1
"1090","Pell","Claiborne","RI",0,0,0,0,0,7,7,35,2,4,8,6,9,2,2,103,1103,10818,1992,1,1,1960,0,0,0,62,-0.368000000715256,1,1,17,0,0,0,0,3844,44,13,15,6,4,2.65459752082825,2.34500646591187,0.151000007987022,1,0,289,0.0451579019427299,2,2.43799614906311,2
"1091","Pressler","Larry","SD",0,0,0,0,0,1,3,25,1,1,2,0,2,2,2,103,1104,14268,1992,0,0,1978,0,0,0,52,0.319999992847443,0,0,8,0,0,0,0,2704,27,3,3,3,3,1.29638314247131,0.690554857254028,0.537000000476837,0,0,64,0.64284211397171,1,0.58687162399292,3
"1092","Pryor","David","AR",0,0,0,0,0,2,2,25,0,2,3,3,3,3,3,103,1105,10791,1992,1,1,1978,0,0,0,100,-0.372000008821487,0,1,8,1,0.115000002086163,1,0,10000,28,5,5,5,3,1.7971738576889,0.268922328948975,0.155000016093254,1,0,64,0.0491579100489616,4,1.18929195404053,3
"1093","Reid","Harry","NV",1,1,1,0,1,0,1,10,0,0,1,2,2,0,1,103,1106,15054,1992,1,1,1986,0,0,0,51,-0.266000002622604,0,1,4,1,0.129999995231628,0,0,2601,13,4,2,2,0,0.405795961618423,0.485015004873276,0.0490000024437904,1,0,16,0.0568420961499214,2,1.06456327438354,1
"1094","Riegle","Donald","MI",0,0,0,0,0,3,7,39,2,2,6,7,11,2,2,103,1107,11043,1992,1,1,1976,0,0,0,60,-0.382999986410141,1,1,9,0,0,0,0,3600,50,14,9,4,4,2.41356778144836,2.88013100624084,0.165999993681908,1,0,81,0.0601578876376152,16,2.18853902816772,2
"1095","Robb","Charles","VA",1,1,1,0,1,1,2,10,1,1,0,0,0,0,0,103,1108,15705,1992,1,1,1988,0,0,0,71,-0.219999998807907,0,1,3,0,0,0,0,5041,11,3,2,2,1,0.344579517841339,0.0910036712884903,0.00299999909475446,1,0,9,0.102842099964619,11,1.03338122367859,1
"1096","Rockefeller","John","WV",0,0,0,0,0,6,15,48,1,2,18,17,19,3,11,103,1109,14922,1992,1,1,1984,0,0,0,68,-0.337000012397766,1,1,5,1,0.150000005960464,0,0,4624,67,32,24,13,4,5.13015985488892,0.693989396095276,0.120000012218952,1,0,25,0.0141579126939178,3,2.06381058692932,3
"1097","Roth Jr.","William","DE",0,0,0,0,0,0,1,46,0,0,1,2,2,1,1,103,1110,11044,1992,0,0,1970,0,0,0,62,0.256000012159348,0,0,12,0,0,0,0,3844,48,3,1,1,1,0.88193815946579,1.16780245304108,0.473000019788742,1,0,144,0.578842103481293,1,0.711600184440613,2
"1098","Sarbanes","Paul","MD",0,0,1,0,0,3,3,12,1,1,1,1,1,0,0,103,1111,13039,1992,1,1,1976,0,0,0,62,-0.446000009775162,0,1,9,1,0.252000004053116,0,0,3844,14,4,4,1,1,0.540070831775665,0.638717472553253,0.229000017046928,0,0,81,0.123157911002636,8,1.22047400474548,1
"1099","Sasser","Jim","TN",1,1,1,1,1,2,2,7,1,1,1,1,1,0,0,103,1112,14509,1992,1,1,1976,0,0,0,65,-0.351000010967255,1,1,9,0,0,0,0,4225,9,4,4,2,2,0.49678710103035,0.539464354515076,0.134000018239021,1,0,81,0.0281579103320837,9,2.18853902816772,1
"1100","Shelby","Richard","AL",0,0,1,0,0,3,3,14,0,1,0,1,1,0,0,103,1113,14659,1992,1,1,1986,0,0,0,65,-0.00600000005215406,0,1,4,1,0.0850000008940697,0,0,4225,16,4,3,1,0,0.374722808599472,0.772850215435028,0.210999995470047,1,0,16,0.31684210896492,7,1.06456327438354,1
"1101","Simon","Paul","IL",0,0,1,0,0,5,10,59,0,2,2,2,3,1,1,103,1114,14275,1992,1,1,1984,0,0,0,65,-0.407999992370605,0,1,5,1,0.34400001168251,0,0,4225,63,12,7,3,1,1.51453876495361,1.92193055152893,0.190999999642372,0,0,25,0.0851578935980797,20,1.09574544429779,2
"1102","Simpson","Alan","WY",0,0,0,0,0,1,2,8,0,1,0,0,1,0,0,103,1115,14710,1992,0,0,1978,0,0,0,64,0.254999995231628,0,0,8,1,0.0750000029802322,0,1,4096,9,2,1,1,0,0.201448857784271,0.131679862737656,0.472000002861023,0,0,64,0.577842116355896,1,0.58687162399292,1
"1103","Smith","Bob","NH",0,0,0,0,0,1,2,7,1,1,0,0,0,0,0,103,1116,15116,1992,0,0,1990,0,0,0,65,0.773999989032745,0,0,2,0,0,0,0,4225,7,2,1,1,1,0.30031955242157,0.0798081904649734,0.99099999666214,1,0,4,1.09684205055237,2,0.399778783321381,2
"1104","Specter","Arlen","PA",0,0,0,0,0,1,1,18,0,1,2,2,3,0,0,103,1117,14910,1992,0,0,1980,0,0,0,49,0.0219999998807907,0,0,7,0,0,0,0,2401,21,3,3,1,0,0.48995777964592,0.838651895523071,0.238999992609024,1,0,49,0.344842106103897,21,0.555689513683319,2
"1105","Stevens","Ted","AK",0,0,0,0,0,9,8,21,1,4,1,0,1,0,1,103,1118,12109,1992,0,0,1968,0,0,0,66,0.20100000500679,0,0,13,1,0.319999992847443,0,0,4356,22,8,10,5,1,1.11936163902283,0.241960868239403,0.418000012636185,1,0,169,0.523842096328735,1,0.742782354354858,3
"1106","Thurmond","Strom","SC",0,0,3,0,0,1,2,44,1,1,0,0,0,0,0,103,1119,9369,1992,0,0,1954,0,0,0,64,0.386000007390976,0,0,20,1,0.28099998831749,0,0,4096,47,2,1,1,1,0.569920539855957,1.53622794151306,0.602999985218048,1,0,400,0.708842098712921,6,0.961057364940643,2
"1107","Wallop","Malcolm","WY",0,0,0,0,0,1,1,9,0,1,1,1,1,0,0,103,1120,14511,1992,0,0,1976,0,0,0,50,0.705999970436096,0,0,9,1,0.0750000029802322,0,0,2500,10,2,2,1,0,0.291096657514572,0.278299331665039,0.922999978065491,1,0,81,1.02884209156036,1,0.618053793907166,1
"1108","Warner","John","VA",2,2,2,0,2,5,8,21,1,5,1,1,1,0,0,103,1121,14712,1992,0,0,1978,0,0,0,81,0.241999998688698,0,0,8,0,0,0,0,6561,24,11,8,7,1,1.03883481025696,0.659185647964478,0.458999991416931,1,0,64,0.564842104911804,11,0.58687162399292,3
"1109","Wellstone","Paul","MN",0,0,1,0,0,0,2,15,0,0,0,0,1,0,0,103,1122,49101,1992,1,1,1990,0,0,0,50,-0.558000028133392,0,1,2,0,0,0,0,2500,17,2,0,0,0,0.169669032096863,0.0706469491124153,0.341000020503998,0,0,4,0.235157921910286,8,1.00219905376434,1
"1110","Wofford","Harris","PA",1,1,1,0,0,0,3,53,0,0,1,1,1,0,0,103,1123,49104,1992,1,1,1991,0,0,0,55,-0.351999998092651,0,1,2,0,0,0,0,3025,55,5,2,0,0,0.581521391868591,0.0783683434128761,0.135000005364418,0,0,4,0.0291578974574804,21,1.00219905376434,2
"1111","Abraham","Spencer","MI",0,0,0,0,0,0,0,19,0,0,2,1,2,1,1,104,1124,49500,1994,0,1,1994,0,0,0,52,0.298000007867813,0,0,1,0,0,0,0,2704,21,1,2,1,1,0.911301672458649,NA,0.268999993801117,0,1,1,0.0516110919415951,16,0.468285650014877,3
"1112","Akaka","Daniel","HI",0,0,3,0,0,3,7,24,1,1,0,0,0,0,0,104,1125,14400,1994,1,0,1990,0,0,0,72,-0.391000002622604,0,0,4,0,0,0,0,5184,27,7,3,1,1,0.770056962966919,0.711879968643188,0.420000016689301,0,0,16,0.74061107635498,2,0.413520753383636,3
"1113","Ashcroft","John","MO",0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,104,1126,49501,1994,0,1,1994,0,0,0,60,0.574999988079071,0,0,1,0,0,0,0,3600,9,1,0,0,0,0.104485996067524,NA,0.546000003814697,0,1,1,0.225388884544373,9,0.468285650014877,1
"1114","Baucus","Max","MT",0,0,0,0,0,2,2,23,0,2,0,0,0,0,0,104,1127,14203,1994,1,0,1978,0,0,0,68,-0.236000001430511,0,0,9,1,0.114000000059605,0,0,4624,23,2,2,2,0,0.465604692697525,2.20475459098816,0.265000015497208,1,0,81,0.58561110496521,1,0.512284517288208,2
"1115","Bennett","Robert","UT",0,0,0,0,0,2,7,10,1,1,0,0,0,0,0,104,1128,49307,1994,0,1,1992,0,0,0,55,0.323000013828278,0,0,2,0,0,0,0,3025,10,7,2,1,1,0.608969330787659,0.173273950815201,0.293999999761581,1,0,4,0.0266110859811306,3,0.488038420677185,2
"1116","Biden","Joseph","DE",0,0,0,0,0,1,0,11,0,1,0,1,3,0,0,104,1129,14101,1994,1,0,1972,0,0,0,63,-0.308999985456467,0,0,12,0,0,0,0,3969,14,1,1,1,0,0.307421833276749,0.40196093916893,0.337999999523163,0,0,144,0.658611059188843,1,0.571542799472809,2
"1117","Bingaman","Jeff","NM",0,0,0,0,0,4,4,18,1,1,0,0,0,0,0,104,1130,14912,1994,1,0,1982,0,0,0,54,-0.291999995708466,0,0,7,0,0,0,0,2916,18,4,4,1,1,0.667179703712463,2.60473704338074,0.321000009775162,1,0,49,0.641611099243164,3,0.472779035568237,2
"1118","Bond","Christopher","MO",0,0,0,0,0,1,2,10,1,1,3,3,5,1,3,104,1131,15501,1994,0,1,1986,0,0,0,52,0.293000012636185,1,1,5,0,0,0,0,2704,15,5,4,4,2,1.70007956027985,1.05455386638641,0.263999998569489,1,0,25,0.0566110871732235,9,2.63682174682617,2
"1119","Boxer","Barbara","CA",0,0,0,0,0,1,3,33,0,1,0,0,0,0,0,104,1132,15011,1994,1,0,1992,1,0,0,48,-0.467999994754791,0,0,2,0,0,0,0,2304,33,3,1,1,0,0.471640855073929,0.846769094467163,0.497000008821487,0,0,4,0.81761109828949,52,0.374015241861343,2
"1120","Bradley","Bill","NJ",0,0,0,0,0,2,3,21,0,0,1,1,2,0,0,104,1133,14702,1994,1,0,1978,0,0,0,50,-0.368999987840652,0,0,9,0,0,0,0,2500,23,4,3,0,0,0.497770726680756,0.936707377433777,0.398000001907349,1,0,81,0.718611061573029,13,0.512284517288208,2
"1121","Breaux","John","LA",0,0,1,0,0,2,4,33,0,1,0,0,0,0,0,104,1134,13056,1994,1,0,1986,0,0,0,73,-0.174999997019768,0,0,5,0,0,0,0,5329,34,4,2,1,0,0.537535548210144,0.353442758321762,0.203999996185303,1,0,25,0.524611115455627,7,0.433273494243622,2
"1122","Brown","Hank","CO",0,0,0,0,0,4,7,26,1,3,2,2,2,0,0,104,1135,14803,1994,0,1,1990,0,0,0,56,0.526000022888184,0,1,3,1,0.300000011920929,0,0,3136,28,9,6,3,1,1.25035345554352,0.271250665187836,0.497000008821487,0,0,9,0.176388919353485,6,0.973309099674225,2
"1123","Bryan","Richard","NV",0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,104,1136,15700,1994,1,0,1988,0,0,0,51,-0.280000001192093,0,0,4,1,0.129999995231628,0,0,2601,10,3,0,0,0,0.168392091989517,0.863000690937042,0.309000015258789,1,0,16,0.629611074924469,2,0.413520753383636,1
"1124","Bumpers","Dale","AR",0,0,0,0,0,4,5,18,1,1,0,0,0,0,0,104,1137,14300,1994,1,0,1974,0,0,0,60,-0.375999987125397,0,0,11,0,0,0,0,3600,18,5,4,1,1,0.694866061210632,2.62218642234802,0.405000001192093,1,0,121,0.725611090660095,4,0.551790058612823,2
"1125","Burns","Conrad","MT",0,0,0,0,0,2,8,21,1,1,0,0,0,0,0,104,1138,15701,1994,0,1,1988,0,0,0,62,0.372000008821487,0,1,4,0,0,0,0,3844,21,8,2,1,1,0.73052191734314,0.298659801483154,0.342999994754791,1,0,16,0.0223889090120792,1,0.99306184053421,2
"1126","Byrd","Robert","WV",0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,104,1139,1366,1994,1,0,1958,0,0,0,69,-0.33899998664856,0,0,19,1,0.150000005960464,0,0,4761,3,2,2,0,0,0.153975918889046,0.179982736706734,0.368000000715256,1,0,361,0.688611090183258,3,0.709812104701996,1
"1127","Campbell","Ben","CO",0,0,0,0,0,3,8,17,0,1,0,0,0,0,0,104,1140,95407,1994,0,1,1992,0,0,0,52,0.136000007390976,0,1,2,1,0.300000011920929,0,0,2704,17,8,3,1,0,0.546543538570404,NA,0.107000008225441,1,0,4,0.213611096143723,6,0.95355635881424,2
"1128","Chafee","John","RI",0,0,0,0,0,9,9,21,0,5,2,2,2,0,1,104,1141,14500,1994,0,1,1976,0,0,0,65,0.0370000004768372,1,1,10,1,0.142000004649162,0,0,4225,23,11,11,6,0,1.54114711284637,0.690532743930817,0.00800000037997961,1,0,100,0.312611103057861,2,2.7355854511261,2
"1129","Coats","Daniel","IN",0,0,0,0,0,3,3,30,0,3,1,1,1,1,1,104,1142,14806,1994,0,1,1989,0,0,0,57,0.418000012636185,0,1,4,0,0,0,0,3249,31,4,4,4,1,1.3191065788269,0.0501916781067848,0.388999998569489,1,0,16,0.0683889091014862,10,0.99306184053421,2
"1130","Cochran","Thad","MS",0,0,0,0,0,1,2,14,0,0,0,0,0,0,0,104,1143,14009,1994,0,1,1978,0,0,0,100,0.287999987602234,0,1,9,0,0,1,0,10000,14,2,1,0,0,0.211340472102165,0.569385588169098,0.258999973535538,1,0,81,0.0616111122071743,5,1.09182560443878,1
"1131","Cohen","William","ME",0,0,2,0,0,2,4,15,1,1,0,0,0,0,0,104,1144,14010,1994,0,1,1978,0,0,0,61,0.028999999165535,0,1,9,0,0,0,0,3721,17,4,2,1,1,0.571989893913269,0.226307958364487,8.34464997101492e-10,1,0,81,0.320611089468002,2,1.09182560443878,2
"1132","Conrad","Kent","ND",0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,104,1145,15502,1994,1,0,1986,0,0,0,58,-0.361999988555908,0,0,5,0,0,0,0,3364,12,2,0,0,0,0.157772272825241,0.471962779760361,0.391000002622604,1,0,25,0.711611092090607,1,0.433273494243622,1
"1133","Coverdell","Paul","GA",0,0,0,0,0,0,1,6,0,0,1,1,1,0,0,104,1146,49301,1994,0,1,1992,0,0,0,51,0.425000011920929,0,1,2,1,0.133000001311302,1,0,2601,7,2,1,0,0,0.224328771233559,0.0430214405059814,0.395999997854233,0,0,4,0.0753889083862305,11,0.95355635881424,1
"1134","Craig","Larry","ID",0,1,3,0,0,3,8,26,0,0,3,2,4,0,1,104,1147,14809,1994,0,1,1990,0,0,0,61,0.570999979972839,0,1,3,1,0.119000002741814,0,0,3721,33,11,6,1,0,1.10250353813171,0.839603960514069,0.541999995708466,0,0,9,0.221388876438141,2,0.973309099674225,2
"1135","D'Amato","Alfonse","NY",0,0,0,0,0,2,4,40,0,1,5,7,8,1,3,104,1148,14900,1994,0,1,1980,0,0,0,49,0.167999997735023,1,0,8,0,0,0,0,2401,48,11,7,4,1,2.28030323982239,0.448546379804611,0.138999998569489,1,0,64,0.181611105799675,31,2.23056197166443,2
"1136","Daschle","Thomas","SD",0,0,0,0,0,3,6,52,0,2,0,0,2,0,0,104,1149,14617,1994,1,0,1986,0,0,0,65,-0.367000013589859,0,0,5,0,0,0,1,4225,54,6,3,2,0,0.894450485706329,1.74503254890442,0.396000027656555,0,0,25,0.716611087322235,1,0.433273494243622,3
"1137","DeWine","Mike","OH",0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,104,1150,15020,1994,0,1,1994,0,0,0,53,0.261999994516373,0,0,1,1,0.328999996185303,0,0,2809,15,2,0,0,0,0.183372125029564,NA,0.232999995350838,0,1,1,0.0876111090183258,19,0.468285650014877,1
"1138","Dodd","Christopher","CT",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,104,1151,14213,1994,1,0,1980,0,0,0,59,-0.351000010967255,0,0,8,0,0,0,0,3481,6,0,0,0,0,0.0511997304856777,2.15269899368286,0.380000025033951,1,0,64,0.700611114501953,6,0.492531776428223,1
"1139","Dole","Robert","KS",1,1,1,0,0,5,3,28,2,4,9,8,15,4,6,104,1152,10513,1994,0,1,1968,0,0,0,63,0.316000014543533,0,1,14,1,0.168999999761581,1,0,3969,44,12,15,10,6,4.86622667312622,0.399352550506592,0.287000000476837,1,0,196,0.0336110852658749,4,1.190589427948,3
"1140","Domenici","Pete","NM",0,0,1,0,0,7,7,25,1,2,7,7,7,0,1,104,1153,14103,1994,0,1,1972,0,0,0,73,0.232999995350838,1,1,12,0,0,0,0,5329,33,14,14,3,1,2.15072631835938,0.703217267990112,0.203999996185303,1,0,144,0.116611108183861,3,2.77509093284607,2
"1141","Dorgan","Byron","ND",0,0,0,0,0,1,1,31,0,1,1,1,1,0,0,104,1154,14812,1994,1,0,1992,0,0,0,59,-0.375999987125397,0,0,2,0,0,0,0,3481,32,2,2,1,0,0.544644117355347,0.277448326349258,0.405000001192093,0,0,4,0.725611090660095,1,0.374015241861343,2
"1142","Exon","J.","NE",0,0,2,0,0,0,1,14,0,0,1,1,1,0,0,104,1155,14704,1994,1,0,1978,0,0,0,59,-0.228000000119209,0,0,9,0,0,0,0,3481,17,2,1,0,0,0.296008378267288,1.41660165786743,0.256999999284744,1,0,81,0.577611088752747,3,0.512284517288208,2
"1143","Faircloth","Lauch","NC",0,0,0,0,0,1,2,16,1,1,1,0,4,0,0,104,1156,49304,1994,0,1,1992,0,0,0,50,0.773000001907349,0,1,2,0,0,0,0,2500,20,2,2,1,1,0.626504957675934,0.0215107202529907,0.744000017642975,0,0,4,0.42338889837265,12,0.95355635881424,2
"1144","Feingold","Russell","WI",0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,104,1157,49309,1994,1,0,1992,0,0,0,53,-0.523000001907349,0,0,2,1,0.270000010728836,0,0,2809,28,2,0,0,0,0.294304877519608,0.159405007958412,0.551999986171722,0,0,4,0.872611105442047,9,0.374015241861343,2
"1145","Feinstein","Dianne","CA",0,0,0,0,0,1,3,21,0,0,0,0,0,0,0,104,1158,49300,1994,1,0,1992,1,0,0,47,-0.261000007390976,0,0,2,0,0,0,0,2209,21,3,1,0,0,0.298759877681732,0.809764206409454,0.290000021457672,1,0,4,0.610611081123352,52,0.374015241861343,2
"1146","Ford","Wendell","KY",0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,104,1159,14302,1994,1,0,1974,0,0,0,63,-0.273000001907349,0,0,11,1,0.0780000016093254,0,1,3969,8,1,1,0,0,0.132454335689545,1.3463294506073,0.302000015974045,1,0,121,0.622611105442047,6,0.551790058612823,1
"1147","Frist","William","TN",0,0,0,0,0,1,1,10,1,1,1,1,1,0,0,104,1161,49502,1994,0,1,1994,0,0,0,56,0.305000007152557,0,1,1,0,0,0,0,3136,11,2,2,1,1,0.551791906356812,NA,0.275999993085861,0,1,1,0.0446110926568508,9,0.933803558349609,2
"1148","Glenn","John","OH",0,0,0,0,0,3,4,18,1,1,0,0,0,0,0,104,1162,14304,1994,1,0,1974,0,0,0,51,-0.317999988794327,0,0,11,0,0,0,0,2601,18,4,3,1,1,0.630678057670593,2.18257308006287,0.347000002861023,1,0,121,0.667611062526703,19,0.551790058612823,2
"1149","Gorton","Slade","WA",0,0,0,0,0,5,6,13,0,2,1,1,2,0,1,104,1163,14904,1994,0,1,1988,0,0,0,56,0.250999987125397,0,1,4,1,0.211999997496605,0,0,3136,15,7,6,3,0,0.903994560241699,0.587703824043274,0.221999987959862,1,0,16,0.0986111164093018,9,0.99306184053421,2
"1150","Graham","Bob","FL",0,0,0,0,0,4,5,20,0,3,0,0,0,0,0,104,1164,15503,1994,1,0,1986,0,0,0,65,-0.261999994516373,0,0,5,1,0.254999995231628,0,0,4225,20,5,4,3,0,0.666548788547516,0.64757627248764,0.291000008583069,1,0,25,0.611611068248749,23,0.433273494243622,3
"1151","Gramm","Phil","TX",0,0,0,0,0,0,0,15,0,0,2,2,2,1,1,104,1165,14628,1994,0,1,1984,0,0,0,60,0.572000026702881,0,1,6,0,0,0,0,3600,17,2,2,1,1,0.932541310787201,0.335945039987564,0.543000042438507,1,0,36,0.222388923168182,30,1.03256738185883,2
"1152","Grams","Rod","MN",0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,104,1166,29367,1994,0,1,1994,0,0,0,49,0.529999971389771,0,0,1,0,0,0,0,2401,12,6,0,0,0,0.268517881631851,NA,0.500999987125397,0,1,1,0.180388867855072,8,0.468285650014877,2
"1153","Grassley","Chuck","IA",0,0,1,0,0,3,6,31,1,2,1,0,1,1,1,104,1167,14226,1994,0,1,1980,0,0,0,70,0.347000002861023,0,1,8,1,0.266000002622604,0,0,4900,33,6,4,3,2,1.47289836406708,0.182349786162376,0.317999988794327,1,0,64,0.00261109718121588,5,1.0720728635788,2
"1154","Gregg","Judd","NH",0,0,0,0,0,1,3,20,0,0,2,3,3,0,0,104,1168,14826,1994,0,1,1992,0,0,0,48,0.414000004529953,0,1,2,0,0,0,0,2304,23,6,3,0,0,0.653551280498505,0.0805323719978333,0.384999990463257,1,0,4,0.0643889009952545,2,0.95355635881424,2
"1155","Harkin","Tom","IA",0,0,0,0,0,0,1,24,0,0,0,0,1,0,0,104,1169,14230,1994,1,0,1984,0,0,0,54,-0.453999996185303,0,0,6,0,0,0,0,2916,25,1,0,0,0,0.249551892280579,1.69234645366669,0.483000010251999,1,0,36,0.803611099720001,5,0.45302626490593,2
"1156","Hatch","Orrin","UT",0,0,3,0,0,16,19,61,8,14,10,11,13,4,4,104,1170,14503,1994,0,1,1976,0,0,0,69,0.395000010728836,1,1,10,0,0,0,0,4761,77,30,26,18,12,7.72885990142822,1.53875112533569,0.36599999666214,1,0,100,0.0453889109194279,3,2.7355854511261,3
"1157","Hatfield","Mark","OR",1,1,3,0,1,7,9,30,1,3,4,4,4,0,1,104,1171,11203,1994,0,1,1966,0,0,0,54,0.0130000002682209,1,1,15,1,0.232999995350838,0,0,2916,37,14,12,5,1,1.91326653957367,1.11229372024536,0.0159999988973141,1,0,225,0.336611092090607,5,2.83434915542603,2
"1158","Heflin","Howell","AL",0,0,0,0,0,2,3,15,1,2,0,0,0,0,0,104,1172,14705,1994,1,0,1978,0,0,0,61,-0.0529999993741512,0,0,9,0,0,0,0,3721,15,3,2,2,1,0.611371636390686,2.02157759666443,0.0820000022649765,0,0,81,0.40261110663414,7,0.512284517288208,2
"1159","Helms","Jesse","NC",0,0,2,0,0,9,11,42,1,8,3,3,5,1,1,104,1173,14105,1994,0,1,1972,0,0,0,53,0.790000021457672,1,1,12,0,0,0,0,2809,49,14,12,9,2,2.72919321060181,0.384314775466919,0.761000037193298,1,0,144,0.440388917922974,12,2.77509093284607,2
"1160","Hollings","Ernest","SC",0,0,0,0,0,8,9,20,0,8,1,1,1,0,0,104,1174,11204,1994,1,0,1966,0,0,0,50,-0.307000011205673,0,0,15,1,0.28099998831749,0,0,2500,21,10,9,8,0,1.42115116119385,1.8333398103714,0.336000025272369,1,0,225,0.656611084938049,6,0.63080108165741,3
"1161","Hutchison","Kay","TX",0,0,0,0,0,4,10,32,0,2,0,0,0,0,0,104,1175,49306,1994,0,1,1993,1,0,0,61,0.358999997377396,0,0,2,1,0.209999993443489,0,0,3721,32,10,4,2,0,0.836898803710938,0.364316612482071,0.329999983310699,1,0,4,0.00938889756798744,30,0.488038420677185,3
"1162","Inhofe","James","OK",0,0,0,0,0,1,1,7,0,1,0,0,0,0,0,104,1176,15424,1994,0,1,1994,0,0,0,55,0.698000013828278,0,0,1,1,0.25,0,0,3025,7,1,1,1,0,0.194402560591698,NA,0.669000029563904,1,1,1,0.348388910293579,6,0.468285650014877,1
"1163","Inouye","Daniel","HI",0,0,3,0,0,3,3,44,0,3,0,1,1,0,0,104,1177,4812,1994,1,0,1962,0,0,0,57,-0.337999999523163,0,0,17,1,0.24600000679493,0,0,3249,48,4,3,3,0,0.857032656669617,1.92040359973907,0.367000013589859,1,0,289,0.687611103057861,2,0.67030656337738,2
"1164","Jeffords","James","VT",0,0,0,0,0,3,4,12,0,1,2,2,2,0,1,104,1178,14240,1994,0,1,1988,0,0,0,50,-0.0549999997019768,0,1,4,1,0.129999995231628,0,0,2500,14,6,5,2,0,0.824979722499847,0.554298162460327,0.0839999988675117,1,0,16,0.404611110687256,1,0.99306184053421,2
"1165","Johnston","J.","LA",2,2,2,0,0,2,7,12,0,1,0,1,1,0,0,104,1179,14107,1994,1,0,1972,0,0,0,54,-0.24099999666214,0,0,12,1,0.150000005960464,0,0,2916,15,10,4,1,0,0.541216969490051,3.4509117603302,0.270000010728836,1,0,144,0.590611100196838,7,0.571542799472809,2
"1166","Kassebaum","Nancy","KS",0,0,0,0,0,4,7,14,1,2,12,12,14,1,4,104,1180,14708,1994,0,1,1978,1,0,0,74,0.153999999165535,1,1,9,0,0,0,0,5476,28,19,16,6,2,3.50257778167725,0.921630144119263,0.125,0,0,81,0.195611104369164,4,2.71583271026611,2
"1167","Kempthorne","Dirk","ID",0,0,0,0,0,1,1,6,0,0,2,2,3,2,2,104,1181,49302,1994,0,1,1992,0,0,0,57,0.510999977588654,0,1,2,0,0,0,0,3249,9,3,3,2,2,1.45065307617188,0.170180171728134,0.481999963521957,1,0,4,0.161388874053955,2,0.95355635881424,3
"1168","Kennedy","Edward","MA",0,0,0,0,0,1,2,12,0,0,1,0,2,0,0,104,1182,10808,1994,1,0,1962,0,0,0,58,-0.456999987363815,0,0,17,0,0,0,0,3364,14,2,2,0,0,0.301410287618637,4.43553638458252,0.486000001430511,1,0,289,0.806611061096191,10,0.67030656337738,1
"1169","Kerrey","J.","NE",0,0,0,0,0,2,2,14,1,2,0,0,0,0,0,104,1183,15702,1994,1,0,1988,0,0,0,55,-0.254999995231628,0,0,4,0,0,0,0,3025,14,2,2,2,1,0.575151979923248,0.587271213531494,0.284000009298325,1,0,16,0.604611098766327,3,0.413520753383636,2
"1170","Kerry","John","MA",0,0,0,0,0,10,11,31,0,10,1,1,1,0,0,104,1184,14920,1994,1,0,1984,0,0,0,57,-0.379000008106232,0,0,6,0,0,0,0,3249,32,12,11,10,0,1.78435635566711,1.38496625423431,0.408000022172928,0,0,36,0.72861111164093,10,0.45302626490593,3
"1171","Kohl","Herb","WI",0,0,0,0,0,0,1,16,0,0,1,1,1,0,0,104,1185,15703,1994,1,0,1988,0,0,0,58,-0.289000004529953,0,0,4,0,0,0,0,3364,17,2,1,0,0,0.309661656618118,0.787604153156281,0.318000018596649,1,0,16,0.638611078262329,9,0.413520753383636,2
